Tata Open,Tata High,Tata Low,Tata Close,Tata Adj Close,Tata Volume,Daily Return %,MA_10,MA_30,Volatility_10
2207,2225,2177.100098,2183.199951,2048.670654,2288830,0.994563572,2060.705786,2044.716036,27.82158701
2208,2226.399902,2176,2198.5,2063.02832,2720261,0.700828411,2059.29353,2046.502035,27.2465589
2216.399902,2229,2195.199951,2201.949951,2066.265869,1880367,0.156931874,2058.129932,2048.653019,26.60446681
2239,2243.550049,2211.149902,2215.600098,2079.074951,1805896,0.619914513,2054.409302,2050.660409,19.11621193
2210,2241.949951,2210,2231.699951,2094.182373,2247329,0.726641528,2056.83501,2054.387756,22.53682578
2220,2246.699951,2208.25,2222.899902,2085.924805,5548338,-0.39430988,2058.941675,2058.004456,24.28680853
2179.800049,2236.5,2167.550049,2229.050049,2091.696045,6251505,0.276675362,2061.606714,2062.548682,26.40119418
2174,2203.449951,2153,2167.75,2034.172729,8251081,-2.750080067,2062.554431,2063.332064,25.06528328
2126.5,2169,2119,2164.949951,2031.54541,6059673,-0.129159091,2062.305713,2063.502751,25.38998351
2096,2136,2080.300049,2126.75,1995.699707,5574177,-1.764454923,2059.026086,2061.564738,31.60091999
2023,2077.399902,2007,2071.25,1943.619385,5711133,-2.609627181,2048.520959,2058.345292,48.41425194
2051.100098,2083.649902,1984,2020.900024,1896.37207,7137306,-2.430893382,2031.855334,2053.10732,67.70593982
2025.400024,2048,2006.75,2041.900024,1916.078003,4943024,1.039138538,2016.836548,2048.28951,75.4405687
2060,2060.850098,2003.25,2012.849976,1888.818237,4520045,-1.422685609,1997.810876,2042.219763,81.72910674
2127.949951,2127.949951,2053.5,2060.449951,1933.484863,2244747,2.364792182,1981.741125,2038.760266,76.29243713
2124,2128,2101,2123.600098,1992.743774,1829461,3.064875869,1972.423022,2037.297957,67.3163117
2083,2126.800049,2068.350098,2121.300049,1990.585083,3902721,-0.108327575,1962.311926,2034.238806,53.60849459
2053,2082,2045.5,2078.5,1950.422852,3334301,-2.017609362,1953.936938,2029.224727,47.30610383
2027.699951,2062,2010,2051,1924.617432,4664774,-1.323067968,1943.244141,2023.722701,39.20601779
2060,2067.699951,2016,2021.050049,1896.512817,3809860,-1.460270209,1933.325452,2017.90944,36.94204578
2085,2085,2045.800049,2053.25,1926.72876,2064271,1.593236952,1931.636389,2013.621045,36.80497351
2067.050049,2094.399902,2060,2077.350098,1949.343994,2924429,1.173763244,1936.933582,2009.360815,34.92983327
2052,2071.699951,2046.550049,2054.300049,1927.714111,2907521,-1.109598053,1938.097192,2004.354557,34.34683044
2089.850098,2097.899902,2035.050049,2046.650024,1920.535522,6561580,-0.372388673,1941.268921,1997.8297,30.54457774
2074.550049,2084.949951,2052.199951,2081.5,1953.237793,2737010,1.702768349,1943.244214,1993.940116,30.62385705
2097,2107,2060.5,2071.699951,1944.041626,3742049,-0.470816561,1938.373999,1989.912899,25.28421789
2112,2126.600098,2107.399902,2118.100098,1987.582642,2052574,2.239716239,1938.073755,1987.330798,24.60401245
2121.949951,2135,2094.5,2108.550049,1978.621094,2894129,-0.450876749,1940.893579,1985.794983,27.60895443
2153,2154.649902,2105,2108.800049,1978.855591,2975313,0.011851536,1946.317395,1983.955749,29.33013785
2178.399902,2187.75,2148.75,2152.600098,2019.956421,1611089,2.076999968,1958.661755,1983.671098,31.9038324
2196,2211.5,2168.75,2174.449951,2040.460449,2724180,1.01507279,1970.034924,1983.397424,38.78503587
2187.5,2200,2146.699951,2196.800049,2061.433105,2995915,1.027839379,1981.243835,1983.34425,47.3845111
2118,2183.800049,2118,2178.600098,2044.354736,3823365,-0.828470687,1992.907898,1982.613879,47.09880615
2135,2139,2091,2100.949951,1971.48938,2983768,-3.564222721,1998.003284,1979.027694,40.72405843
2189.600098,2189.600098,2124,2129.949951,1998.702393,2788759,1.380327649,2002.549744,1975.845028,37.58823254
2204.5,2204.5,2175.199951,2185.350098,2050.688477,1915598,2.600991733,2013.214429,1974.670483,34.11200465
2200,2210.800049,2179,2188.5,2053.644775,2540719,0.144161243,2019.820642,1973.402108,34.98231873
2197,2211,2169,2201.850098,2066.171875,2693475,0.609993518,2028.57572,1974.468746,34.47766381
2207,2229.199951,2180.899902,2193.949951,2058.758789,2646411,-0.358783608,2036.56604,1975.375859,30.72975034
2264,2275,2195,2200.899902,2065.280029,4172620,0.316755903,2041.098401,1977.695203,31.34405629
2250,2284.949951,2237,2269.649902,2129.793945,4879261,3.12373698,2050.03175,1983.901021,42.04560224
2225,2260,2176.850098,2252.800049,2113.982178,5195136,-0.742408299,2055.286658,1991.154692,46.65954684
2121.5,2201.699951,2121.5,2194.850098,2059.603516,5064173,-2.572333039,2056.811536,1995.938875,46.51152262
2129,2129,2108.800049,2115.699951,1985.330688,224405,-3.60617116,2058.195667,1999.155957,43.81828485
2094,2130,2075.050049,2124.949951,1994.010376,3954245,0.437191046,2057.726465,2001.173474,44.54520701
2084,2099,2061.300049,2082,1953.707153,2798671,-2.021214307,2048.028332,1999.872253,55.46613125
2060,2083.850098,2052.5,2070.100098,1942.540527,2348134,-0.57156089,2036.917908,1998.270768,64.59286399
2080,2111.5,2040.050049,2051.399902,1924.992676,5552505,-0.903345426,2022.799988,1997.423096,72.4403578
2037.5,2063.899902,2025,2057.350098,1930.57605,3087901,0.290046506,2009.981714,1997.621716,76.59241824
2014,2038,1999.300049,2030.949951,1905.802734,3818774,-1.283208501,1994.033984,1997.93138,80.3116445
2038,2056,2016,2046.400024,1882.765503,3034082,-1.2087941,1969.33114,1996.465938,71.4121411
2032,2047,2022.699951,2037.300049,1874.393433,2261310,-0.444668759,1945.372266,1993.967586,56.02203323
1995,2032.75,1968,2021,1859.396851,3510704,-0.800076533,1925.351599,1991.690344,45.43730276
1931,1995,1925,1986.849976,1827.977295,12593069,-1.689771389,1909.61626,1988.60507,49.42917639
2028,2039.050049,1997.099976,2004.449951,1844.1698,2881452,0.885815434,1894.632202,1984.96947,43.3395428
2060,2060,2015.5,2020.099976,1858.568481,2066920,0.780767639,1885.118335,1982.120365,39.17262255
2080,2094.5,2041,2047.699951,1883.961426,2177916,1.36626362,1879.260425,1978.666325,33.617668
2060.600098,2087.949951,2054.949951,2079.350098,1913.081055,2163251,1.545659513,1878.069263,1976.481657,31.98877576
2070,2081.149902,2046.150024,2060.25,1895.508179,2317618,-0.918564112,1874.562476,1973.70341,27.14920402
2095.949951,2095.949951,2039.699951,2059.949951,1895.232178,3342877,-0.014560792,1873.50542,1969.545935,25.97824453
2061.850098,2104,2060,2099.300049,1931.435669,2620039,1.910240414,1878.372437,1965.911776,31.81039103
2085,2085.199951,2051.399902,2056.149902,1891.735962,2046795,-2.055450649,1880.10669,1960.255204,32.04126472
2097.899902,2107,2063,2087.600098,1920.671143,4234281,1.529557062,1886.234119,1956.132418,33.46790732
2065,2092,2060.050049,2088.449951,1921.453003,4002232,0.040707645,1895.58169,1954.464539,27.99533467
2015,2061,2013,2044.699951,1881.201538,4620978,-2.094845148,1899.284863,1950.547843,22.31123353
2099,2099,1975,2015.800049,1854.612427,6323401,-1.413411081,1898.889258,1944.011975,23.13332857
2104.899902,2129.399902,2057,2065.449951,1900.292358,6941979,2.463044587,1900.522351,1938.900228,22.53100729
2135,2135.800049,2091,2101.949951,1933.873291,1652691,1.767145611,1902.601575,1934.490275,24.67600958
2126.399902,2142.949951,2113.149902,2138.550049,1967.547241,1454663,1.741269718,1909.805481,1931.44989,31.84826821
2154.949951,2156.550049,2105.600098,2122.649902,1952.918213,2796530,-0.743515972,1915.574085,1927.704496,34.06263565
2159.949951,2173.399902,2126.399902,2150,1978.081299,2597948,1.288486422,1920.238648,1922.647408,39.27163077
2135,2157.949951,2115.550049,2141.949951,1970.675415,2291174,-0.374397352,1928.132593,1917.870516,40.80940736
2155,2165,2120.350098,2133.600098,1962.993042,2118859,-0.389834518,1932.364783,1914.650167,42.12301157
2186,2195,2146.550049,2154,1981.761719,2627440,0.956125498,1938.395654,1914.531201,44.629847
2200,2202.850098,2179.800049,2182.850098,2008.304688,1703945,1.339362283,1951.105969,1915.007678,44.63057518
2216,2233.5,2192.600098,2197.5,2021.782959,1890550,0.671126801,1967.823023,1917.276872,34.66767412
2242.199951,2253.649902,2207.300049,2215.300049,2038.160278,2055943,0.810043379,1981.609815,1920.464197,32.15036061
2265,2270,2233,2245.399902,2065.853027,2228092,1.358713017,1994.807788,1925.159542,37.08711859
2270,2296.199951,2236.949951,2251.600098,2071.557373,2545060,0.276125452,2005.208801,1929.858919,42.74555193
2241,2266,2218,2259.600098,2078.917236,2583625,0.35528164,2017.808704,1935.629403,44.16596506
2222.199951,2248.199951,2222.199951,2233.449951,2054.858154,1670652,-1.157289073,2025.486389,1941.365824,43.1542695
2240,2252.149902,2216,2239.25,2060.195068,1294621,0.259721772,2034.438354,1947.559212,39.66483394
2270,2274.850098,2229,2236.5,2057.664795,3432106,-0.122817156,2043.90553,1954.168144,31.08849781
2247,2282,2225,2276.300049,2094.282471,2345475,1.779574403,2055.157605,1963.044983,26.05196368
2214.949951,2259.899902,2213.899902,2247.699951,2067.969482,2826425,-1.256420247,2061.124084,1970.504972,20.33416095
2187,2235.649902,2170,2216,2038.804199,2131601,-1.410334304,2062.826208,1976.51283,17.13600431
2184.949951,2202,2182.25,2186.199951,2011.386841,1214408,-1.344776414,2060.148865,1980.760343,22.62914171
2172,2205,2166.5,2186.75,2011.892944,1843611,0.025161893,2054.752856,1984.054073,27.10807555
2180,2186,2157.699951,2163,1990.042236,974884,-1.086077073,2046.601343,1987.205208,33.08949259
2241.399902,2241.399902,2143.25,2165.100098,1991.974365,3755507,0.097089849,2037.907056,1990.429948,35.02080987
2181.100098,2217.850098,2167.399902,2204.399902,2028.13147,1945002,1.815139072,2035.234387,1993.653141,34.60074643
2245,2246.25,2194.300049,2199.449951,2023.577393,1647281,-0.224545453,2031.57262,1998.047856,33.58847254
2260,2267.899902,2241.350098,2246.25,2066.635498,1744550,2.127821014,2032.46969,2002.913334,34.47096341
2228.899902,2281,2218.899902,2258.100098,2077.537842,2073298,0.52754073,2030.795227,2008.116162,31.40507042
2230,2238.5,2207.25,2213.449951,2036.457764,2165362,-1.977344391,2027.644055,2013.29137,28.72735105
2232.800049,2251.949951,2211.449951,2214.899902,2037.79248,2885467,0.06554106,2027.542883,2019.397371,28.68543115
2199.899902,2252.25,2195.600098,2248.600098,2068.797607,3039682,1.521505615,2033.28396,2025.014213,30.76256846
2173,2210,2165.5,2205.300049,2028.959595,2500816,-1.925660193,2034.990625,2028.183756,29.90544
2200,2217.5,2166.25,2180.050049,2005.728394,2375236,-1.144980958,2036.559241,2029.456462,27.60904242
2171.75,2211.699951,2147.149902,2205.699951,2029.327515,3000677,1.176586076,2040.294556,2032.003438,23.05860634
2130,2185,2120.449951,2179.149902,2004.900269,2851672,-1.203711368,2037.971436,2032.897404,25.46487766
2110.800049,2142,2103.300049,2130,1959.680542,1647090,-2.255460169,2031.581751,2032.530908,35.51233708
2129.800049,2129.800049,2095,2109.050049,1940.405884,1720592,-0.983561228,2018.958789,2031.778003,43.25764757
2108.899902,2135,2092.550049,2127.899902,1957.748413,2544464,0.893757803,2006.979846,2030.977559,41.79483043
2110,2120.800049,2076.5,2096.800049,1929.135498,2413196,-1.461521553,1996.24762,2028.338586,46.85706245
2127.899902,2130,2102.399902,2112.449951,1943.53418,3538588,0.746380024,1986.82179,2025.730294,47.05142259
2077,2117.449951,2068.800049,2109.899902,1941.187866,1920167,-0.120724092,1974.060816,2022.49788,38.95656139
2077,2097,2062.5,2076.949951,1910.872925,1953177,-1.561669611,1962.252149,2017.331877,38.35928173
2116.199951,2116.199951,2060,2065.949951,1900.752197,3072096,-0.529638987,1951.754529,2011.638371,39.48694635
2108,2125,2092.100098,2117.25,1947.950195,1802969,2.483122107,1943.616797,2007.272803,28.61166886
2126,2132.5,2100,2106,1937.599976,2735399,-0.531338996,1936.886768,2003.364197,18.8421914
2125,2153.600098,2098,2145.699951,1969.525024,2900415,1.647659393,1937.871216,2000.341862,20.36135184
2102.100098,2119.75,2093.100098,2107.600098,1934.553345,1560725,-1.775640247,1937.285962,1996.238147,20.36451254
2128,2129,2086.050049,2102.550049,1929.917847,2400346,-0.239615931,1934.502905,1990.759326,19.12108642
2080,2127.850098,2071.300049,2108.199951,1935.104004,6343581,0.268724237,1935.099756,1986.330477,19.02785521
2174,2174.399902,2104.550049,2133.350098,1958.189209,3977224,1.192969729,1936.565259,1983.643311,20.27324403
2149,2188.800049,2132.100098,2175.399902,1996.786987,2788062,1.97109543,1942.125171,1983.156649,27.87910734
2247,2250,2140,2163.100098,1985.496582,4088470,-0.565428615,1949.587537,1982.27677,28.56320291
2234,2252,2230.100098,2242.649902,2058.514893,984140,3.677584321,1965.363806,1984.559192,39.90834053
2252.199951,2258.800049,2232,2237.649902,2053.926025,1656881,-0.222921292,1975.961389,1986.624247,48.01738792
2244.899902,2257,2216.449951,2252.100098,2067.188965,1771746,0.645736012,1988.920288,1987.926164,53.66828967
2235,2255,2206.600098,2239.550049,2055.669434,2769940,-0.557255829,1997.534729,1988.995899,57.01827594
2260,2261.949951,2222.5,2227.199951,2044.333252,2372928,-0.551459384,2008.51272,1988.25249,54.0350075
2255,2264,2241.300049,2252.550049,2067.601807,2813464,1.138197746,2022.281116,1987.921289,49.09935192
2265,2266.800049,2250,2254.199951,2069.116699,1762224,0.073268073,2035.682385,1989.00992,40.1310354
2270,2274.449951,2250.5,2267.800049,2081.600098,1386077,0.6033202,2048.023474,1990.470174,31.75377359
2254.149902,2280,2250.800049,2275.5,2088.667725,1382424,0.339528568,2057.211548,1991.132512,28.39657596
2285,2292.5,2242,2249.850098,2065.124023,3871804,-1.127211462,2065.174292,1992.337992,13.09286367
2230,2284,2212,2277.949951,2090.916748,2199377,1.24896736,2068.414478,1995.177604,15.11491585
2255,2276,2243.149902,2259.899902,2074.348389,1652817,-0.792396876,2070.456714,1996.6783,14.29737692
2244,2260,2231.199951,2250.850098,2066.04126,1877447,-0.400469325,2070.341944,1998.716333,14.33108978
2256,2262,2241.449951,2249.199951,2064.5271,1489497,-0.073287985,2071.22771,2002.211218,13.57737192
2257.25,2263.100098,2234,2254.5,2069.39209,2131408,0.235646701,2073.733594,2006.510759,9.867839702
2264,2285,2243.050049,2254.100098,2069.024414,3320916,-0.017767343,2073.875855,2010.219959,9.779476964
2245,2266.899902,2219,2260.899902,2075.267334,2404448,0.301732544,2074.490918,2015.09102,9.639312729
2237,2263.949951,2231,2252.800049,2067.831055,3048937,-0.358328726,2073.114014,2019.234249,9.493283193
2196.699951,2235.850098,2185.5,2231.5,2048.280762,2080593,-0.94544924,2069.075318,2022.804012,10.66022523
2174,2189.800049,2142.100098,2181.75,2002.614746,2659446,-2.229480296,2062.82439,2025.862073,23.64886063
2199,2199,2152,2166.100098,1988.250244,3735467,-0.717287338,2052.557739,2028.778674,31.18314896
2224,2224,2175,2183.100098,2003.854614,2408658,0.784829276,2045.508362,2030.642155,33.58525436
2201,2247.649902,2185.649902,2242.300049,2041.671753,3682419,1.887219698,2043.071411,2034.111214,32.80490507
2160,2204.949951,2152.25,2196.550049,2000.015259,4265370,-2.040312991,2036.620227,2035.127555,34.42022026
2123,2156.550049,2114.399902,2146.300049,1954.26123,4971725,-2.287683996,2025.107141,2035.784485,40.88773516
2080,2123.699951,2077.100098,2107.550049,1918.978149,3281320,-1.805443431,2010.102515,2035.419828,49.58663565
2060,2097.5,2045,2073.75,1888.202515,5872979,-1.603751143,1991.396033,2033.856445,57.0022821
2054.800049,2068.949951,2040.099976,2055.149902,1871.266357,2329820,-0.896946057,1971.739563,2030.959017,61.43506037
2070,2070,2032.25,2048,1864.756226,2274208,-0.347899751,1953.387109,2026.557992,63.40973766
2098,2115.350098,2050,2054.050049,1870.265259,2541294,0.295429125,1940.152161,2022.716948,65.76168809
2110,2121.949951,2075,2081.75,1895.486938,2595795,1.348561595,1930.87583,2017.282682,64.75805395
2148.050049,2148.699951,2102.550049,2109.75,1920.981689,1863157,1.345023829,1922.588538,2012.851204,59.46768395
2125,2151.399902,2050,2143.949951,1952.121338,2625116,1.621027893,1913.633496,2009.015617,44.36852653
2112.600098,2135,2090,2095.449951,1907.960815,1947908,-2.262181256,1904.428052,2004.091996,32.38666321
2096,2124,2077.050049,2108.75,1920.070679,1946529,0.634701924,1901.008997,1999.949911,28.05651109
2097,2124,2084.5,2095.399902,1907.915283,2346876,-0.633070237,1899.90271,1994.627026,27.48146442
2135,2159.800049,2072.350098,2092.350098,1905.13855,2456110,-0.145537542,1901.596313,1989.161088,27.20072408
2133,2167,2121.649902,2128.75,1938.28125,1701744,1.739647754,1908.297803,1984.383793,27.15325485
2175,2192,2125.850098,2135.800049,1944.700684,2039633,0.331192081,1916.292249,1979.584892,24.55352989
2145,2184.100098,2136.100098,2172.550049,1978.162598,2264162,1.720671684,1927.081982,1976.686178,25.75775025
2151,2168,2130.399902,2152.850098,1960.224854,1824895,-0.906788149,1933.555774,1972.329781,25.06050148
2160.050049,2184.350098,2138.800049,2151.949951,1959.405518,2201698,-0.041798062,1937.398157,1968.498352,25.85154454
2110,2165,2108.5,2157.850098,1964.777588,2891422,0.274168361,1938.663782,1965.122896,26.93936467
2185,2186.050049,2125,2132,1941.240356,3780886,-1.197959105,1941.991736,1961.013338,24.68642922
2255,2259.399902,2211.100098,2215.399902,2017.178589,2457699,3.911840837,1951.702527,1959.272888,32.85373917
2238.550049,2266.949951,2230.100098,2260.350098,2058.106689,3488395,2.028977515,1966.721668,1958.908964,43.28598786
2203,2243.949951,2193.149902,2238.550049,2038.257202,2716958,-0.964453743,1980.033533,1957.675293,42.70816402
2175,2205,2168.050049,2195,1998.604126,4211526,-1.94544025,1986.06582,1955.367729,40.35070471
2158,2195,2156.100098,2183.449951,1988.087158,3003071,-0.526215665,1990.404468,1953.361275,37.65101005
2163,2165.5,2134.050049,2155.050049,1962.228516,2163524,-1.300679495,1988.81106,1952.015068,38.55302036
2148,2176,2145.600098,2161.449951,1968.055298,2007135,0.296947168,1989.594104,1951.341903,37.98320874
2149.899902,2155,2114.199951,2150.050049,1957.675415,3413728,-0.52741826,1989.421094,1949.802596,38.13961191
2120,2155.949951,2115.550049,2131.800049,1941.058594,5771952,-0.848803682,1987.049194,1946.448824,40.50656998
2070,2119.800049,2041,2113.300049,1924.213745,9189201,-0.867817646,1985.346533,1943.922107,42.93133197
2038,2039,2007,2014.5,1834.253662,3198471,-4.675160607,1967.054041,1939.921855,62.41217513
2045,2055,2013.650024,2019.5,1838.806641,3422442,0.248219703,1945.124036,1937.249471,65.32404357
2083,2085.5,2036,2040.25,1857.699829,3313062,1.027470076,1927.068298,1936.232715,61.56675219
2070,2098,2057.649902,2091.5,1904.364136,2690970,2.511940103,1917.644299,1937.335974,56.39559829
2059,2075,2032.699951,2070.75,1885.470947,2194294,-0.992099601,1907.382678,1938.026465,51.25545083
2028.650024,2054.399902,2018.800049,2048.300049,1865.029419,3152103,-1.084160328,1897.662769,1937.851937,48.8592734
2078.149902,2079.699951,2007.400024,2014.5,1834.253662,4397518,-1.650148608,1884.282605,1935.810828,45.65617422
2085,2089.600098,2058.100098,2079.300049,1893.255981,2939886,3.216693537,1877.840662,1934.886637,38.06340729
2037.099976,2086,2037,2079.300049,1893.255981,3719663,0,1873.0604,1932.924459,31.7140398
2010,2039.949951,2008.25,2031.650024,1849.869873,2095740,-2.291613413,1865.626013,1930.988094,26.70925274
1980,2014.599976,1972.800049,2000.300049,1821.324463,4054489,-1.543103675,1864.333093,1927.696554,28.63980165
1994,1998,1961,1967.900024,1791.823364,2266166,-1.619760762,1859.634766,1923.826823,36.15931166
1984,1994.949951,1958.050049,1982.650024,1805.25354,2316539,0.749525666,1854.390137,1920.497323,40.06380296
2007.800049,2007.800049,1977.199951,1984.25,1806.710571,2429205,0.080710602,1844.62478,1916.111633,38.39602591
2015,2016,1983.300049,2005.650024,1826.195679,3148149,1.078485304,1838.697253,1912.161466,35.88277198
2028,2044.800049,2000,2015.050049,1834.754639,3091165,0.468677048,1835.669775,1907.381201,34.67093716
2030,2030,1995.099976,2022.800049,1841.810913,2373993,0.384589517,1836.4255,1903.43407,34.71897007
2043,2064.600098,2011,2022.800049,1841.810913,2349915,0,1831.280994,1899.51425,28.64204676
1998.900024,2068.949951,1991,2039.949951,1857.426392,5184318,0.847832907,1827.698035,1895.935876,21.33752156
2004.949951,2007.800049,1981,1987.400024,1809.578979,1905495,-2.576005876,1823.668945,1891.547164,20.47215612
2013,2015.900024,1978.599976,2000.5,1821.506348,1833163,0.659123981,1823.687134,1885.024756,20.4699224
2014.050049,2024.800049,2003,2012.449951,1832.387207,2658550,0.597354987,1827.743518,1877.500773,17.21436229
2028.900024,2033,2003.650024,2014.800049,1834.5271,3111689,0.116781704,1830.670874,1870.70977,15.3533643
2025,2033,2010.050049,2022.699951,1841.720215,2031071,0.392096415,1834.171839,1865.480306,13.11045575
2005,2024.050049,2000.199951,2013.300049,1833.161255,2539884,-0.464726397,1834.868396,1860.316109,12.82145201
1989.300049,2015,1985.050049,1999.599976,1820.686768,2635047,-0.680490435,1833.461609,1855.598051,13.5843939
2005,2007,1976.599976,1988.099976,1810.216064,2449622,-0.575096397,1830.302124,1850.336743,15.02458303
1995.050049,2005,1980.349976,1995.400024,1816.862671,4148548,0.367172026,1827.8073,1845.642985,14.97244898
2060,2071.350098,1977.599976,1983.449951,1805.981934,8454295,-0.598875037,1822.662854,1841.14043,12.25638523
2040,2074.949951,2022,2058.100098,1873.952637,4732082,3.763642466,1829.10022,1839.465059,19.42800976
1984,2045.150024,1972.25,2038.699951,1856.288452,6453309,-0.942616406,1832.57843,1840.199552,20.96977101
1932.5,1990,1930.5,1985.150024,1807.529785,2934880,-2.626675124,1830.092688,1839.156991,22.41822321
1917.199951,1930,1905.099976,1925.650024,1753.353638,2271955,-2.997247816,1821.975342,1835.678784,32.88615936
1914.75,1940,1897.050049,1914.199951,1742.928101,4683919,-0.594605491,1812.096131,1830.297583,40.29903969
1915,1933.800049,1881.300049,1914.75,1743.428955,4645778,0.028736355,1803.122901,1825.56285,44.82356319
1970,1971,1892,1904.800049,1734.369263,4408554,-0.519647903,1794.49115,1821.207511,49.16623549
2037.599976,2041.949951,1962.650024,1970.300049,1794.008789,2942184,3.438686748,1792.870423,1819.866016,48.85643434
2049,2052,2010.949951,2029.699951,1848.09375,1930065,3.014754517,1795.99353,1818.360608,51.48787395
2060.050049,2075,2033.050049,2044.599976,1861.660645,1724085,0.734102098,1801.561402,1817.30743,55.53917568
2070,2070,2018,2051.600098,1868.034424,2422903,0.342370615,1800.96958,1817.912915,54.70737259
2060,2096,2048.899902,2065.899902,1881.054688,1778730,0.69700343,1803.446204,1819.903923,57.95417712
2075,2089.5,2051,2061.399902,1876.957397,1684474,-0.217818813,1810.388965,1822.741724,62.47966813
2074.75,2097.949951,2067,2082.899902,1896.533691,1339945,1.042980199,1824.70697,1825.784395,64.33524427
2049.899902,2086.850098,2041.050049,2074.800049,1889.158691,1789812,-0.388867334,1839.330029,1828.532666,60.16561882
2050,2055,2028,2044.550049,1861.615479,1111404,-1.457961797,1851.148682,1829.713326,49.97992371
2029.949951,2055.449951,2023,2050.25,1866.805054,1590764,0.278767289,1864.392261,1830.781673,28.54956791
2009.5,2034.75,1998.099976,2029.949951,1848.321533,3064163,-0.990115222,1869.823535,1830.998694,16.14224349
1987,2019.75,1985,2014.099976,1833.889526,4094319,-0.780816906,1868.403113,1830.734648,18.69058491
1979.599976,1989.5,1954.650024,1981.400024,1804.115479,2429575,-1.623546379,1862.648596,1828.957617,27.68942047
1962,1989.050049,1936.650024,1982.75,1805.344482,2557626,0.068122191,1856.379602,1828.816467,32.93442565
1933,1962,1925.5,1955,1780.077515,2769033,-1.399564862,1846.281885,1827.435506,39.37793685
1902,1935,1901,1920.800049,1748.937866,2327080,-1.749342303,1833.479932,1824.653862,48.13357351
1884.800049,1905.25,1875,1901.550049,1731.409912,1962927,-1.002205644,1816.967554,1821.216622,52.24673746
1901,1906.099976,1870,1875.599976,1707.78186,2578169,-1.364671176,1798.829871,1816.75201,55.76507678
1907.099976,1918.25,1890,1901.900024,1731.72876,2457093,1.402222413,1785.841199,1813.370927,54.63125331
1902,1932,1895.449951,1908.699951,1737.919922,2409803,0.357513379,1772.952686,1810.612032,48.23706472
1881,1904.199951,1876,1900.650024,1730.590698,1683728,-0.421723919,1761.179602,1807.957853,41.72575753
1878,1898,1871.300049,1894.300049,1724.808716,2625816,-0.334104535,1750.271521,1804.889388,34.18185933
1870,1875,1847,1870.150024,1699.177612,2359280,-1.486025886,1739.777734,1801.329244,31.8430451
1810,1869.349976,1808,1867.800049,1697.042358,7711653,-0.125663967,1728.947522,1795.432235,24.67611231
1850,1851,1810,1813.25,1647.47937,3615370,-2.920551026,1715.687707,1788.471932,29.33475649
1870,1875,1835,1842.550049,1674.100708,9209862,1.615882935,1708.203992,1784.024296,29.45542186
1890,1905,1872.099976,1888.550049,1715.895386,3053461,2.496545029,1706.652539,1782.775688,28.49009506
1907.400024,1919,1866.699951,1886.949951,1714.441528,2414376,-0.084728825,1707.318506,1781.826135,28.59706184
1905.400024,1906.400024,1883.300049,1893.550049,1720.43811,1691756,0.349768826,1706.189441,1781.059774,27.73614397
1891.800049,1908.800049,1881,1897.900024,1724.390625,1856423,0.229738866,1704.836511,1780.727152,26.30969112
1900,1901.199951,1841,1876.849976,1705.264648,4280862,-1.109144107,1702.303906,1777.769014,24.72642064
1919,1944.949951,1893.099976,1899.949951,1726.252808,2611668,1.230786085,1702.448315,1773.70765,24.87622201
1905,1934.449951,1900,1923.300049,1747.468262,2100463,1.228988819,1707.27738,1769.901237,28.58192359
1896,1910,1885,1902.800049,1728.842651,1094883,-1.06586262,1710.45741,1765.261511,29.08133529
1908,1909,1886.150024,1893.050049,1719.983887,1879740,-0.512410079,1717.707861,1759.892484,18.8866395
1915,1920,1893,1896.050049,1722.709595,2239130,0.15847288,1722.56875,1754.750891,11.04283325
1909,1941.699951,1872.099976,1908.949951,1734.430176,4968201,0.68035733,1724.422229,1749.347441,11.34951438
1921.800049,1921.800049,1870.25,1889.199951,1716.485596,2446614,-1.034609536,1724.626636,1743.591671,11.16672249
1905.800049,1938.900024,1905,1918.5,1743.107544,1864116,1.550956679,1726.893579,1739.641406,12.44932446
1948,1950,1886.550049,1895.800049,1722.482422,3729956,-1.18323864,1726.702759,1734.830652,12.50644509
1953.800049,1974.900024,1946,1954.050049,1775.407227,1940277,3.072588975,1733.717017,1732.400175,17.72705088
1984.800049,1984.800049,1960.050049,1968.449951,1788.490479,2498833,0.736915554,1739.940784,1730.886873,24.46153437
1991.900024,2002,1976.400024,1987.849976,1806.116943,1768742,0.985549781,1745.805652,1730.953589,32.25584237
1999,2004.900024,1985,1994.300049,1811.977417,1227921,0.324479211,1754.119129,1731.174687,37.65895858
1983,1998.949951,1975.25,1989.75,1807.843262,2473761,-0.228157093,1762.905066,1732.100212,39.03405246
2024,2029.699951,1974.5,1982.599976,1801.346802,3748429,-0.35934863,1770.768787,1733.847176,37.94239112
2001.099976,2022,1984.949951,2016.800049,1832.42041,2219993,1.725020855,1780.56781,1737.214193,40.10658689
1970,2010,1961,2000,1817.15625,2942014,-0.833005347,1790.634876,1740.860006,34.47313044
1975,2011,1960,1975.800049,1795.168701,2010786,-1.209997709,1795.840991,1742.97467,30.15928531
1985.050049,2003.900024,1973,1995.199951,1812.794922,1680420,0.981869893,1804.872241,1745.470504,15.90444985
1998,2017,1979.599976,1992.699951,1810.52356,2321216,-0.125296137,1808.383875,1748.134933,12.09682409
2006,2018,1985,2006.75,1823.289185,2501539,0.705079198,1811.863745,1751.417615,10.65793639
